,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,54.94,437.88,42.58,0.0,0.0,0.07,9.92,11.96,0.0,0.0,5.09,0.0
1,2016.0,0.0,44.27,451.22,42.58,0.0,0.0,0.27,12.43,15.92,0.0,0.0,5.09,0.0
2,2017.0,0.0,33.62,471.23,42.58,0.0,0.0,0.27,12.43,15.92,0.0,0.0,5.09,0.0
3,2018.0,0.0,7.57,504.17,43.06,0.0,0.0,0.6,16.69,15.92,0.0,0.0,2.61,0.0
4,2019.0,0.0,7.57,513.38,43.06,0.0,0.0,0.6,16.69,15.92,0.0,0.0,2.74,0.0
5,2020.0,0.0,7.57,521.93,43.06,0.0,0.0,1.27,16.69,15.92,0.0,0.0,2.87,0.0
6,2021.0,0.0,7.19,375.8,43.06,0.0,11.72,4.59,19.48,16.9,0.0,0.0,134.26,0.0
7,2022.0,0.0,6.83,437.56,43.06,0.0,17.59,7.08,25.48,17.89,0.0,0.0,70.92,0.0
8,2023.0,0.0,6.44,536.58,54.29,0.0,21.54,9.57,31.48,18.87,0.0,0.0,65.01,0.0
9,2024.0,0.0,6.06,555.69,54.29,0.0,21.54,12.07,34.27,18.28,0.0,0.0,54.89,0.0
10,2025.0,80.04,5.68,482.81,54.29,0.0,21.54,14.56,37.06,14.69,0.0,0.0,59.68,0.0
11,2026.0,160.08,5.3,421.9,54.29,0.0,21.54,17.06,39.85,14.09,0.0,0.0,49.51,0.0
12,2027.0,160.08,4.92,441.03,54.29,0.0,21.54,19.55,42.64,13.49,0.0,0.0,39.3,0.0
13,2028.0,160.08,4.55,460.15,54.29,0.0,21.54,22.04,45.43,12.89,0.0,0.0,29.07,0.0
14,2029.0,160.08,4.17,479.28,54.29,0.0,21.54,24.54,48.22,12.3,0.0,0.0,18.8,0.0
15,2030.0,160.08,3.79,498.39,54.29,0.0,21.54,27.03,51.01,11.7,0.0,0.0,8.51,0.0
16,2031.0,160.08,3.4,554.11,58.64,0.0,21.54,31.19,56.94,11.1,0.0,0.0,-11.92,0.0
17,2032.0,160.08,3.02,592.78,58.72,0.0,21.54,35.36,62.86,10.5,0.0,0.0,-12.02,0.0
18,2033.0,160.08,3.48,595.39,69.27,0.0,21.54,39.52,68.79,9.91,0.0,0.0,11.63,0.0
19,2034.0,160.08,9.14,627.79,69.27,0.0,21.54,43.68,74.71,9.31,0.0,0.0,11.61,0.0
20,2035.0,186.76,14.67,634.07,69.27,0.0,21.54,47.84,80.64,8.71,0.0,0.0,11.05,0.0
21,2036.0,213.44,17.05,642.15,69.27,0.0,21.54,52.0,86.57,8.71,0.0,0.0,11.15,0.0
22,2037.0,240.12,17.7,652.13,69.27,0.0,21.54,56.16,92.49,8.71,0.0,0.0,10.97,0.0
23,2038.0,266.79,17.15,662.86,69.27,0.0,21.54,60.33,98.42,8.71,0.0,0.0,11.17,0.0
24,2039.0,293.47,16.59,673.14,69.27,0.0,21.54,64.49,104.34,8.71,0.0,0.0,11.69,0.0
25,2040.0,320.15,6.74,677.66,69.27,0.0,21.54,68.59,107.26,8.71,0.0,0.0,30.26,0.0
26,2041.0,360.17,0.0,676.91,80.5,0.0,21.54,74.21,114.16,8.71,0.0,0.0,28.57,0.0
27,2042.0,373.51,0.0,680.89,80.5,0.0,21.54,80.05,123.56,8.71,0.0,0.0,50.48,0.0
28,2043.0,386.85,0.0,711.25,80.5,0.0,21.54,85.54,128.7,8.71,0.0,0.0,50.52,0.0
29,2044.0,400.19,0.0,741.44,80.5,0.0,21.54,91.37,138.11,8.71,0.0,0.0,46.0,0.0
30,2045.0,413.53,0.0,770.75,80.5,0.0,21.54,96.54,147.52,8.71,0.0,0.0,42.91,0.0
31,2046.0,413.53,0.0,836.2,80.5,0.0,9.81,100.7,153.79,8.71,0.0,0.0,32.74,0.0
32,2047.0,413.53,0.0,893.99,80.5,0.0,3.95,104.86,156.85,8.71,0.0,0.0,27.49,0.0
33,2048.0,453.55,0.0,826.28,80.5,0.0,0.0,109.03,159.91,8.71,0.0,0.0,98.76,0.0
34,2049.0,466.89,0.0,872.4,80.5,0.0,0.0,113.18,166.18,8.71,0.0,0.0,89.45,0.0
35,2050.0,480.23,0.0,907.18,80.5,0.0,0.0,117.35,172.45,8.71,0.0,0.0,84.44,0.0
36,2051.0,493.57,0.0,949.3,80.5,0.0,0.0,121.51,178.72,8.71,0.0,0.0,77.73,0.0
37,2052.0,506.91,0.0,990.4,80.5,0.0,0.0,125.67,184.99,8.71,0.0,0.0,74.05,0.0
38,2053.0,520.25,0.0,1032.89,80.5,0.0,0.0,129.84,191.26,8.71,0.0,0.0,71.08,0.0
39,2054.0,533.59,0.0,1077.88,80.5,0.0,0.0,134.0,197.54,8.71,0.0,0.0,67.75,0.0
40,2055.0,493.57,0.0,1152.87,80.5,0.0,0.0,138.16,203.81,8.71,0.0,0.0,89.99,0.0
41,2056.0,453.55,0.0,1248.74,80.5,0.0,0.0,140.65,206.94,4.75,0.0,0.0,102.4,0.0
42,2057.0,493.57,0.0,1263.94,80.5,0.0,0.0,143.14,210.98,4.75,0.0,0.0,112.98,0.0
43,2058.0,533.59,0.0,1281.94,80.5,0.0,0.0,145.63,222.99,4.75,0.0,0.0,115.23,0.0
44,2059.0,573.61,0.0,1307.71,80.5,0.0,1.19,148.14,235.75,4.75,0.0,0.0,110.31,0.0
45,2060.0,613.63,0.0,1337.82,80.5,0.0,3.47,150.63,248.51,4.75,0.0,0.0,102.58,0.0
46,2061.0,626.97,0.0,1389.5,80.5,0.0,10.87,154.8,254.79,3.17,0.0,0.0,103.99,0.0
47,2062.0,640.31,0.0,1446.28,80.5,0.0,19.56,158.95,261.06,1.58,0.0,0.0,101.83,0.0
48,2063.0,653.65,0.0,1504.38,80.5,0.0,28.57,163.11,267.33,0.0,0.0,0.0,100.93,0.0
49,2064.0,666.99,0.0,1558.65,80.5,0.0,35.03,167.28,273.6,0.0,0.0,0.0,107.76,0.0
50,2065.0,680.33,0.0,1602.79,80.5,0.0,61.0,171.43,279.87,0.0,0.0,0.0,108.37,0.0
51,2066.0,693.67,0.0,1640.86,80.5,0.0,86.96,173.93,295.83,0.0,0.0,0.0,110.21,0.0
52,2067.0,707.01,0.0,1680.79,80.5,0.0,112.92,176.43,311.81,0.0,0.0,0.0,113.49,0.0
53,2068.0,720.35,0.0,1740.32,80.5,0.0,127.22,178.92,327.78,0.0,0.0,0.0,112.29,0.0
54,2069.0,733.68,0.0,1815.88,80.5,0.0,129.81,181.42,343.75,0.0,0.0,0.0,110.35,0.0
55,2070.0,747.02,0.0,1880.28,80.5,0.0,165.07,183.91,359.72,0.0,0.0,0.0,90.81,0.0
